"id","content","metadata","embedding"
"1","Bun is a JavaScript runtime.\nBun is a new JavaScript runtime built from scratch to serve the modern JavaScript ecosystem. It has three major design goals:","{""loc"":{""lines"":{""to"":2,""from"":1}},""chat_id"":""a717d49d-6fe7-4e36-a8fe-5b33af4457a1""}","[-0.018704185,-0.010303496,0.016113129,-0.005418276,-0.007138899,0.014129352,-0.0070714233,0.0015510911,-0.008906755,-0.029041419,-0.00044280742,-0.0032219512,0.012746106,-0.030201996,0.0024223675,0.014993037,-0.0032421937,0.0033029215,0.00488522,0.0075032664,-0.02014816,-0.02203747,-0.006315699,-0.0074290433,-0.009966119,0.0017644821,0.01342086,-0.018987581,-0.0034547413,-0.018150887,0.0141563425,0.01622109,-0.023427464,-0.009783936,-0.00591422,0.012752853,-0.015411385,-0.009527529,0.011160434,-0.026153471,0.030148016,0.011706985,0.011491063,-0.0072198696,0.0007738587,-0.0013824026,0.012793339,0.0013233616,-0.009756945,-0.007287345,0.016464,0.049068123,-0.024790468,-0.01018204,-0.004153112,0.0042644464,-0.02511435,-0.0006283648,0.0051315054,-0.012408729,0.003721269,0.022712225,-0.0135355685,-0.003326538,0.017503124,0.012165817,-0.008690833,-0.0031679708,0.000102531005,-0.030201996,0.011997129,0.0045545907,-0.0054385187,-0.0031257987,0.036652647,0.030471899,-0.029041419,-0.013528821,0.021659609,-0.011194171,-0.0012904673,0.004122748,-0.026436867,0.018906612,-0.0026399756,-0.0011791328,-0.00125926,0.02678774,-0.013812218,-0.007577489,-0.0075707417,-0.007442538,0.019945733,0.033170916,-0.029581223,0.01051267,-0.00022857297,0.01614012,-0.023090087,-0.009709712,0.006693561,0.008738066,-0.01775953,-0.020782428,0.00036795187,-0.004989807,0.008771804,-0.025721628,0.032954995,-0.005134879,-0.0029706052,0.033224896,0.011949896,-0.033116933,0.014142847,0.011491063,0.0035863183,-0.007840644,0.0026298543,-0.011383102,0.007941856,0.014696145,0.012287273,-0.008238749,0.016477497,0.01369751,-0.0060829087,-0.026436867,-0.009831168,-0.018866125,0.031740434,-0.010263011,-0.0067036827,-0.0035559544,-0.020053694,0.0023160935,-0.00848166,0.0042273346,-0.024250664,-0.011821693,0.009675975,0.029959084,-0.015154978,0.0066901874,0.018204868,0.021889025,0.017638074,2.5224208e-05,0.015694782,0.009088938,-0.010667863,0.013549063,0.0021727083,0.0028609575,0.011133444,0.0045950757,-0.0042948104,0.012719116,0.013522074,0.015181969,0.023697367,0.014588185,0.01062063,-0.021889025,0.02421018,0.023022613,0.004122748,-0.0058602397,0.010418205,-0.0011023796,0.022428827,0.015060512,-0.029662192,0.023427464,0.000485823,-0.002840715,0.0028440887,0.027152108,-0.02017515,-0.004561338,-0.016909339,-0.03087675,0.0052360925,0.0312816,-0.02530328,0.0034108823,0.009844664,-0.0074357907,0.015195464,0.0036166823,0.020917378,0.0060120597,0.028096763,-0.019122534,-0.6671969,-0.01056665,0.015937693,-0.025640657,0.015235949,0.0037921183,0.0042307083,0.0080295745,-0.009601751,0.017003804,-0.00060010946,0.009230637,0.003061697,-0.034709353,-0.011956643,-0.014615175,-0.0050842725,-0.03087675,-0.01643701,-0.018191373,-0.017746035,0.012354748,-0.035680998,-0.018083412,0.008366952,0.0111806765,0.012327759,-0.0011580468,-0.003755007,0.018596224,-0.026409877,0.0043251743,0.003987797,-0.003034707,0.04407494,-0.0058028856,-0.021484172,0.016598953,-0.0049526957,0.034358483,-0.0070174434,0.0019685952,0.026112987,-0.007921614,-0.0046760463,0.0034614888,0.054304216,-0.03730041,0.0010467124,-0.017773025,-0.006275214,-0.005944584,0.030363938,0.015330414,-0.008218505,-0.008198263,0.010863542,-0.0002880357,-0.00083838205,-0.00024902646,0.008454669,0.009568014,-0.035060227,-0.031362575,-0.010863542,-0.0019770297,-0.028123753,-0.0034547413,0.0049931807,-0.013150958,-0.0032759313,0.00018587368,0.008420932,-0.028177734,0.018987581,0.035950903,0.023063097,-0.026328906,0.010026847,0.014696145,0.00488522,0.01215907,0.00306001,-0.023859307,0.0422666,-0.004814371,-0.014534204,-0.015343909,0.011754218,-0.004342043,0.022185916,0.006990453,-0.01539789,0.0011597337,-0.005505994,0.04380504,0.006400043,0.025100855,0.0069432203,-0.022320868,-0.013967411,-0.01051267,-0.0008337431,-0.0028356544,0.00861661,0.029203359,0.0025708133,0.017300697,0.048015505,-0.027988803,-0.002429115,0.009966119,-0.008596368,-0.007442538,0.01964884,-0.03249616,0.0040822625,-0.02365688,0.019837772,-0.03060685,0.006818391,-0.02418319,0.019163018,-0.016909339,-0.0067340466,0.014561195,0.008596368,-0.018474769,-0.03368373,0.009568014,-0.017354676,0.023737852,-0.005344053,0.00974345,0.033413827,-0.009250879,-0.005300194,-0.010829804,0.004787381,-0.031902377,-0.0058973515,0.0031021822,0.001486146,-0.0073953057,-0.002208133,0.00036542155,-0.0043049315,-0.019500395,0.007914866,0.02604551,0.0011133443,-0.009864906,-0.024844447,0.010397961,-0.0022351232,-0.007968847,-0.005580217,-0.03203733,-0.012051109,-0.0124897,0.023953773,0.013319647,-0.008420932,0.0033906396,0.004028282,-0.013231929,-0.018353313,0.005344053,-0.013886441,-0.042887375,-0.012530184,0.0012828764,-0.02620745,0.0070309383,0.017476132,-0.0029773528,-0.026382888,-0.006673319,0.0074830237,0.0011799764,-0.007530256,-0.0072940923,-0.0023953773,-0.026247937,0.009176657,0.01298227,0.007665207,0.01089728,0.0078541385,-0.004163233,0.01935195,0.015478861,-0.014520709,0.028879479,0.0042273346,-0.008103797,-0.008663843,0.013414113,0.017853996,0.012125332,0.019945733,-0.0024240543,0.02338698,-0.015074008,0.006538368,-0.036463715,-0.00013589971,-0.02020214,0.011376355,-0.023211543,-0.009507286,-0.020606993,-0.016288565,-0.02917637,0.031848397,0.024736488,-0.014696145,0.010397961,-0.016544972,-0.011612519,0.009723207,-0.0016413395,0.004534348,-0.0023734476,-0.03103869,0.02354892,-0.0070376857,-0.006224607,-0.0069972007,-0.046692986,-0.010006604,0.014831096,-0.00018829858,-0.00732783,0.017934965,-0.028177734,0.02700366,-0.021605628,0.013582801,-0.00093116076,0.010647621,0.01023602,0.0058804825,-0.0149525525,0.048015505,0.030525878,0.026531333,0.01449372,-0.0059850696,-0.0014793985,0.006123394,0.004092384,-0.033413827,0.0052091023,0.032172278,0.0046625515,0.018623214,0.010856794,0.026909195,0.02604551,-0.0039675543,0.008886512,0.032793052,0.020606993,0.01765157,-0.023940278,-0.022280382,-0.037003517,-0.0027327545,0.019554375,-0.0027934823,-0.0076449644,-0.016180605,-0.0014608428,0.019972723,0.006389922,-0.004058646,0.030121025,0.0057927645,-0.0021575263,-0.036301773,-0.009136171,0.020917378,-0.00012967932,-0.0016497739,-0.02014816,-0.006534994,0.0044128923,0.015195464,0.009500539,-0.02126825,-0.006153758,0.02596454,0.013508578,-0.015154978,-0.027098127,0.046180174,-0.01270562,-0.028069774,-0.0011023796,0.016693417,-0.007597732,-0.00724686,-0.023009118,0.024102218,0.015802743,-0.034655374,-0.0028508364,0.006062666,-0.0034058215,-0.014264303,-0.014412749,0.014291293,-0.030633839,0.006285335,0.005553227,0.0020714952,0.0054553873,0.020296605,0.009851411,-0.01350183,2.0875206e-05,-0.024669012,0.043184265,0.046450075,-0.012854067,0.036436725,-0.0006380644,-0.0005895664,-0.005505994,-0.030175006,-0.013495083,-0.0014667469,-0.023994258,0.0071321516,-0.006788027,0.016464,-0.010728591,-0.007537004,-0.017934965,-0.0012466083,-0.021227766,-0.0058332495,-0.021497667,0.007908119,0.009723207,0.010802814,-0.001714719,-0.010431699,0.006096404,-0.009230637,0.017138755,0.0034058215,-0.016585458,0.0021845165,-0.004433135,0.0032708708,0.020296605,-0.026153471,0.016261576,0.017678559,0.03228024,0.0050235447,-0.0027867346,0.0073210825,0.011781207,0.014372263,0.0012398608,-0.0052900724,-0.015262939,-0.00930486,0.005553227,-0.001838705,0.008576125,0.02116029,0.0014659034,-0.031389564,0.009790683,0.0058197547,0.0053845383,0.026450362,0.031335585,-0.01682837,-0.059540305,-0.010984997,-0.029338311,0.0035424593,-0.002265487,-0.008792046,-0.008360204,-0.0071928794,-0.010242769,0.014385759,0.010249516,-0.007537004,-0.028933458,-0.029824134,0.021308737,-0.002941928,-0.005637571,0.026301917,-0.008144283,0.014898572,0.0010298436,0.0026720264,-0.031713445,0.006757663,-0.009460053,-0.022145431,-0.011659752,-0.0013630034,-0.012476204,-0.013258919,0.017030794,0.0021996985,-0.004517479,0.005607207,-0.0039844234,-0.004122748,-0.011632762,0.015316919,0.029635202,-0.00032156252,-0.026801236,0.01380547,0.023036107,-1.2249688e-05,-0.008178021,0.0151279885,-0.01380547,-0.0050808988,0.0089674825,-0.01224004,-0.013582801,0.014385759,0.0077596726,0.0252493,0.013481588,0.015195464,-0.008576125,-0.027017156,0.0004638935,0.00022477748,-0.0026669658,0.0045849546,-0.035411097,0.020431556,0.021808054,0.00172231,0.020741943,0.0054047806,-0.0065316204,-0.002663592,0.02928433,-0.016841864,0.030013066,-0.0062583447,-0.01224004,-0.02577561,-0.01542488,0.0047232793,-0.001794846,-0.0046558036,-0.015289929,-0.019986218,-0.0019972723,-0.0015477174,0.014480224,-0.027624436,-0.025235806,-0.0097636925,0.03087675,0.017880986,0.014979542,-0.00650463,0.0129147945,-0.023737852,-0.005479004,-0.002899756,-0.009777187,0.004989807,0.0027192594,0.02429115,0.02609949,0.025451727,0.004166607,0.0082994765,-0.0068824925,0.009433063,0.0037347642,-0.038029145,-0.0170173,-0.036463715,-0.0013579427,0.017503124,0.020714954,-0.00897423,-0.011754218,-0.01943292,0.029662192,-0.010762329,-0.0012120272,-0.005087646,-0.037786234,-0.0044196397,-0.012793339,-0.0019820903,-0.012975522,-0.008940493,-0.0052799513,0.01182844,0.0099863615,0.009088938,0.015856722,0.011538296,-0.0048109973,0.0015839854,0.007550499,-0.009912139,-0.006440528,-0.008022827,-0.016652932,5.724867e-05,0.0033164166,0.016598953,0.007901371,-0.009608499,-0.000905014,-0.006990453,0.015951188,0.012698873,0.002587682,0.03565401,9.362214e-05,0.0033687102,-0.017314192,-0.035438087,-0.02500639,0.015303425,-0.009979614,0.0062920824,0.033818677,-0.00465243,0.014588185,-0.009210395,-0.006440528,0.025694638,-0.0007380124,0.01704429,0.018366808,0.022023976,-0.026423372,-0.01940593,0.019311463,-0.022928147,0.007962099,0.022293877,0.00426782,-0.020431556,-0.003545833,0.029041419,-0.031632476,-0.030336946,0.013225181,0.0027310674,-0.009399326,0.00027432974,-0.019365445,0.014318284,0.025735123,-0.051254325,0.005661187,-0.026477354,-0.025397746,-0.008542388,0.019581366,-0.0071321516,0.010451942,0.015613811,-0.005327184,0.011855431,0.0042880625,-0.013630034,-0.011302132,0.0072198696,0.0071051614,-0.0083467085,-0.017827004,0.016760893,0.021119805,0.0007911493,-0.008589621,-0.011437083,0.034628384,-0.003326538,-0.01715225,0.0107825715,-0.01254368,0.009790683,0.0112279095,-0.013171202,-0.01844778,-0.017057786,0.00079874025,0.026544828,0.011349365,0.0013790288,-0.010242769,0.0036133085,-0.01449372,-0.033440817,-0.00028782483,0.016693417,-0.024331635,-0.010492427,-0.006281961,-0.02126825,0.009925634,0.0116732465,-0.0005752279,0.0025252674,0.032145288,-0.028393654,0.026315412,-0.020013208,0.000986828,-0.020566506,-0.0016371222,0.00065662013,-0.012226545,0.02190252,-0.001810028,-0.0060255546,0.0008805542,-0.009392578,0.026612304,0.0101617975,-0.01863671,0.02097136,-0.010370972,0.014088867,-0.026342403,-0.0120241195,0.011234657,0.006663197,-0.012219798,-0.018164381,-0.018974086,-0.006565358,0.02017515,0.004429761,-0.011794703,-0.022779701,-0.03910875,-0.011976887,-0.0035390856,-0.0058028856,-0.00038376643,-0.024642022,-0.008171272,0.0056746826,0.005637571,0.03203733,-0.0035525807,-0.01682837,0.015249444,-0.004544469,0.007948604,-0.014453234,-0.025843084,-0.02941928,-0.02779987,-0.03249616,-0.012921542,-0.00078398,0.06380475,0.011949896,-0.003977676,-0.03560003,-0.009783936,-0.02028311,-0.017273707,-0.0008265738,0.013495083,0.00048118405,0.023589406,0.01632905,0.031848397,0.008319719,0.021335727,-0.029743163,-0.0153709,0.019878257,-0.004979686,0.00025029163,0.024250664,-0.019999713,-0.00043605987,0.01699031,-0.009338598,0.017773025,0.023913287,-0.014021391,-0.0040316563,-0.022050966,0.006902735,-0.018528748,0.00060474843,0.041240975,-0.022928147,-0.025478717,0.03716546,-0.02782686,-0.016922833,-0.010263011,0.008157778,-0.01103223,0.011376355,0.0076044793,0.0045714593,-0.010107817,-0.016342545,0.014142847,-0.02928433,0.01775953,0.015411385,0.0002964701,-0.022550285,-0.013150958,0.026477354,-0.031227622,0.0033164166,0.00043648158,-0.027327543,0.006508004,-0.016180605,0.0024105592,0.0035188429,-0.0046254396,0.00022794039,0.0071051614,-0.05082248,0.014412749,0.027961813,0.008339961,-0.011639509,0.021187281,-0.019783791,0.0028440887,-0.0042273346,-0.008630105,-0.014399254,0.0006026398,0.008657096,-0.002501651,-0.03203733,0.008684086,0.006389922,-0.016490992,0.005769148,0.22099549,-0.0052327183,0.036733616,0.024169695,-0.008022827,0.001228896,-0.013980906,-0.016814874,-0.014102362,0.022266887,0.012685378,0.026005026,-0.004163233,0.000323882,0.012449214,-0.014966047,-0.024561051,-0.023009118,-0.028069774,-0.01295528,0.009817673,0.008643601,-0.008906755,-0.0146016795,0.03087675,-0.0065012565,-0.012975522,0.015924199,0.016086139,0.010242769,-0.01130888,-0.0100201,-0.0326581,0.012766348,0.013252172,-0.023225037,0.030121025,0.0076314695,-0.0055903383,0.0070579285,0.00069415336,0.0013402305,0.011787955,-0.030148016,0.038649917,0.0031291724,-0.014277798,-0.01632905,0.0021136673,0.019311463,-0.031443544,0.016922833,0.04993181,0.01627507,0.0016877288,0.010418205,0.025951045,0.021578638,0.035438087,0.016814874,-0.012908047,0.0048312396,-0.023427464,0.028528607,-0.021470677,0.03236121,-0.020890389,0.021187281,0.016598953,-0.0031089298,-0.022604264,0.018933602,0.0161941,0.01141684,0.006696935,-0.0141563425,0.030201996,0.02766492,0.011288637,0.019311463,-0.002871079,-0.027354533,0.005371043,-0.012827077,0.0061031515,-0.02124126,0.02083641,-0.023818823,-0.012165817,-0.02596454,0.0052597085,0.0008497685,0.022023976,-0.039513603,0.0028069774,0.022685235,-0.019082047,0.017165747,-0.004136243,0.009473548,-0.013016008,0.029527241,0.026301917,0.009858158,-0.014561195,-0.024763478,-0.011072716,-0.0010399648,0.0028322805,-0.008555883,-0.0055127414,-0.027718902,0.020647477,-0.01336688,-0.0014912067,0.010424952,-0.007860886,0.0023177806,-0.0006304734,-0.023994258,0.0001171331,-0.01924399,-0.013002513,-0.0076449644,-0.005182112,0.0060761613,0.0013967411,-0.010661116,0.0076449644,-0.009379082,0.012678631,-0.011909411,0.0050741513,-0.0010096009,0.004476994,-0.024628527,-0.0007295779,-0.015357405,-6.114959e-05,0.021511162,0.0006498726,-0.0026872084,0.003191587,-0.012003876,-0.011342618,0.0015477174,0.022658244,0.0043319217,-0.026504343,0.010202283,-0.010499175,0.016720409,-0.0067340466,-0.04005341,0.010836552,-0.0013233616,0.0053474265,-0.022496304,-9.90518e-05,0.012395234,-0.07632819,-0.00244261,-0.00061360456,0.016504487,0.0040147873,-0.007597732,-0.17392462,0.0022435575,0.025546193,-0.005971574,0.019203503,-0.00034834183,0.013407365,0.024574546,-0.013812218,-0.0019213625,0.020107673,-0.0037718758,-0.044533774,-0.008279233,-0.01630206,0.0010323739,0.0143317785,0.018785156,0.027475988,-0.0029959085,0.016153615,-0.018758165,0.010148303,-0.017988946,-0.0161941,0.0117204795,0.00735482,-0.0075437515,-0.002150779,-0.015020028,-0.011464073,-0.02014816,0.020903884,-0.010424952,0.0040147873,0.0038832102,0.00048329268,0.010263011,-0.00856263,-0.009514034,0.019594861,0.04350815,0.01885263,0.0013225181,0.008933745,0.035033237,0.023845812,0.015681287,0.012820329,0.0032219512,0.033494797,-0.011295385,-0.0044837412,0.00067644106,0.018515253,-0.012935037,-0.013643529,0.04040428,-0.01048568,0.0044601248,-0.011605771,-0.02779987,0.008731319,-0.0048616035,-0.029473262,0.00927787,-0.004153112,-0.0035188429,-0.021969995,-0.0051787384,-0.008245496,0.0060829087,0.011700237,-0.013373627,-0.0089202495,0.020377576,-0.0001845031,0.014115857,0.01457469,-0.0019044937,0.0034463068,0.0036268036,-0.00084217754,0.00039156826,0.005401407,0.008690833,0.00444663,0.011518054,-0.022388343,-0.014763621,0.024399111,-0.03530314,-0.0074965185,-0.0057354104,-0.0070714233,0.016801378,0.016059149,-0.0075909845,0.023211543,-0.014115857,0.034385473,-0.0075572464,0.00020664345,0.0061132726,0.035357118,0.0090484535,0.011383102,-0.0012685378,0.035060227,0.004399397,-0.016423516,0.017678559,0.014034887,0.028015792,-0.011538296,-0.018164381,-0.00010084412,-0.009284617,0.013818965,-0.025532696,0.04512756,0.025033379,-0.034628384,0.005698299,0.018812146,-0.0073683155,-0.084209315,-0.04537047,-0.012280526,0.008542388,-0.008333214,0.022847176,-0.004608571,0.030094035,-0.0064708926,0.03082277,-0.018272342,-0.00067517586,-0.006963463,-0.008933745,0.00886627,0.0044128923,0.0020529395,0.002678774,-0.0022165675,0.0062988303,0.004767138,-0.01622109,0.0017003805,-0.006315699,-0.0028170985,0.013096978,-0.02022913,0.0061031515,0.010148303,0.008002584,-0.0058231284,-0.007908119,-0.0012854066,-0.023184553,0.009912139,0.0090956865,-0.031902377,-0.033521786,0.029203359,-0.003061697,-0.019797288,-0.02206446,0.027354533,-0.0054250234,-0.004271194,-0.025451727,0.002855897,0.025748618,-0.019756801,-0.00815103,-0.026436867,0.010586893,0.002135597,-0.040755153,0.021470677,0.01257067,-0.00079747505,0.008609863,-0.018434284,0.016383031,0.018596224,-0.010067332,-0.027422009,0.015384395,0.010661116,0.025667649,-0.01449372,0.0032944873,0.0117204795,-0.030309957,-0.011410093,-0.0012643206,-0.014588185,0.013818965,-0.015735267,-0.031794418,-0.010931018,0.006373053,0.00262142,0.0016750772,-0.012833824,-0.01943292,0.010829804,-0.01860972,-0.0017999067,-0.0152224535,0.007550499,-0.01177446,0.020647477,-0.021700094,0.018096907,-0.012192808,0.017111765,-0.01095126,-0.013198191,-0.016315555,0.005566722,-0.04520853,-0.021727083,0.0076517123,-0.016180605,0.007874381,-0.055977605,0.007577489,-0.0016016976,-0.02033709,0.015262939,-0.027179098,0.02083641,-0.032712083,0.0017180928,0.010013352,-0.02365688,0.0071321516,-0.0012896239,-0.01056665,-0.019041562,0.0071658893,0.022914652,-0.00735482,0.00941282,0.0014869894,0.0031865265,-0.0057455315,0.00029204204,0.004301558,-0.008178021,-0.013980906,-0.018474769,0.03087675,-0.00886627,-0.001884251,-0.00012567296,-0.014561195,0.01869069,-0.008279233,-0.00053853815,-0.018501759,0.00023405535,0.035384107,0.025208816,0.02591056,-0.026180461,-0.047394734,-0.015262939,0.004962817,0.012611155,-0.024075229,0.0028390281,-0.016949825,0.019756801,-0.00037722974,0.04037729,0.018947097,-0.0008771804,-0.014844592,-0.0082522435,-0.010397961,0.017907975,0.0045714593,-0.00889326,-0.0044601248,0.023481445,0.015978178,-0.013353385,0.005843371,0.016666427,-0.0060457974,-0.007550499,-0.00922389,0.021227766,-0.0021136673,0.0036065609,-0.0053035677,0.017570598,-0.00941282,0.0005663718,-0.024196684,-0.008839279,0.012354748,-0.027084632,-0.008441174,0.019608356,-0.0326581,-0.019055057,0.022077955,-0.005313689,-0.01726021,-0.004949322,-0.012233293,0.0030077167,0.009952623,-0.018974086,0.007955352,0.007240112,-0.00095562055,-0.0066463286,0.023090087,-0.0075639943,0.029878113,0.015060512,-0.01707128,-0.008009332,-0.014966047,0.009406073,-0.028420646,-0.0040991316,0.005786017,-0.015829733,-0.00503704,-0.013387122,-0.00052082585,0.011342618,-0.02126825,-0.013171202,0.012341253,-0.0143317785,0.005239466,0.0044230134,0.001998959,-0.009466801,0.025046874,0.011423588,0.019284474,0.022145431,-0.01874467,0.0075572464,0.013096978,-0.0057016728,-0.023400474,0.014588185,-0.0051584956,0.00096152467,-0.028231714,-0.028204724,-0.01696332,-0.022226403,0.0012373305,0.010195536,0.025829589,0.019729812,0.077137895,0.026328906,0.019878257,0.003092061,0.02025612,0.006187496,0.008036322,0.009061948,-0.015020028,0.00591422,0.007422296,0.008684086,-0.02187553,-0.0200402,-0.015289929,0.01545187,-0.01616711,0.014858087,-0.0071321516,0.006214486,0.034412462,-0.0044533773,0.018366808,-0.014534204,-0.03743536,0.021227766,0.03225325,0.017138755,-0.006831886,-0.015654296,0.014561195,0.008778552,-0.026396383,-0.015978178,0.0040687677,-0.01257067,0.0056476924,-0.0072063743,0.017192736,0.02914938,-0.0064978823,0.007698945,-0.017503124,-0.008731319,-0.0037583807,0.014034887,-0.02288766,0.00043352955,-0.006663197]"
